date,temperature,humidity,luminosity
2019-12-11 14:53:29.459,21.8,29.9,315
2019-12-11 14:53:31.736,21.7,29.9,312
2019-12-11 14:53:34.013,21.8,30.0,315
2019-12-11 14:53:36.287,21.8,30.0,315
2019-12-11 14:53:38.564,21.8,30.0,315
2019-12-11 14:53:40.842,21.8,30.0,312
2019-12-11 14:53:43.116,21.8,29.9,312
2019-12-11 14:53:45.393,21.7,29.9,310
2019-12-11 14:53:47.667,21.7,29.9,307
2019-12-11 14:53:49.943,21.8,29.9,307
2019-12-11 14:53:52.220,21.8,30.0,307
2019-12-11 14:53:54.493,21.8,30.0,307
2019-12-11 14:53:56.772,21.7,30.0,307
2019-12-11 14:53:59.048,21.8,30.1,315
2019-12-11 14:54:01.321,21.8,30.1,315
2019-12-11 14:54:03.599,21.7,30.1,310
2019-12-11 14:54:05.872,21.7,30.1,315
2019-12-11 14:54:08.149,21.7,30.1,315
2019-12-11 14:54:10.426,21.7,30.1,317
2019-12-11 14:54:12.700,21.7,30.2,315
2019-12-11 14:54:14.977,21.7,30.2,315
2019-12-11 14:54:17.256,21.7,30.3,315
2019-12-11 14:54:19.528,21.7,30.3,315
2019-12-11 14:54:21.805,21.7,30.4,315
2019-12-11 14:54:24.078,21.7,30.4,315
2019-12-11 14:54:26.355,21.8,30.4,315
2019-12-11 14:54:28.633,21.7,30.3,317
2019-12-11 14:54:30.906,21.7,30.3,315
2019-12-11 14:54:33.184,21.7,30.3,302
2019-12-11 14:54:35.461,21.7,30.2,312
2019-12-11 14:54:37.736,21.7,30.2,312
2019-12-11 14:54:40.012,21.7,30.2,312
2019-12-11 14:54:42.285,21.7,30.2,312
2019-12-11 14:54:44.562,21.7,30.2,312
2019-12-11 14:54:46.839,21.7,30.2,315
2019-12-11 14:54:49.113,21.8,30.2,312
2019-12-11 14:54:51.390,21.7,30.1,312
2019-12-11 14:54:53.667,21.7,30.1,312
2019-12-11 14:54:55.941,21.7,30.0,315
2019-12-11 14:54:58.218,21.7,30.0,312
2019-12-11 14:55:00.491,21.7,30.0,312
2019-12-11 14:55:02.769,21.7,29.9,305
2019-12-11 14:55:05.046,21.7,29.9,307
2019-12-11 14:55:07.319,21.7,29.9,307
2019-12-11 14:55:09.597,21.7,29.9,310
2019-12-11 14:55:11.870,21.7,29.9,307
2019-12-11 14:55:14.147,21.8,30.0,305
2019-12-11 14:55:16.425,21.7,30.0,307
2019-12-11 14:55:18.697,21.8,30.0,307
2019-12-11 14:55:20.975,21.7,30.0,310
2019-12-11 14:55:23.252,21.7,30.0,310
2019-12-11 14:55:25.525,21.7,30.0,307
2019-12-11 14:55:27.803,21.7,29.9,310
2019-12-11 14:55:30.076,21.7,29.9,307
2019-12-11 14:55:32.354,21.7,29.8,307
2019-12-11 14:55:34.631,21.7,29.8,310
2019-12-11 14:55:36.906,21.8,29.7,312
2019-12-11 14:55:39.182,21.8,29.7,310
2019-12-11 14:55:41.455,21.7,29.7,310
2019-12-11 14:55:43.733,21.7,29.7,312
2019-12-11 14:55:46.010,21.7,29.7,312
2019-12-11 14:55:48.283,21.8,29.7,312
2019-12-11 14:55:50.560,21.8,29.7,312
2019-12-11 14:55:52.834,21.7,29.6,312
2019-12-11 14:55:55.111,21.7,29.6,312
2019-12-11 14:55:57.388,21.7,29.6,310
2019-12-11 14:55:59.662,21.7,29.6,310
