date,temperature,humidity,luminosity
2019-11-27 16:55:37.274,24.0,26.8,109
2019-11-27 16:55:34.996,24.1,26.8,108
2019-11-27 16:55:32.715,24.0,26.8,107
2019-11-27 16:55:30.438,24.1,26.8,108
2019-11-27 16:55:28.160,24.0,26.7,107
2019-11-27 16:55:25.883,24.0,26.7,108
2019-11-27 16:55:23.601,24.1,26.7,107
2019-11-27 16:55:21.323,24.1,26.7,106
2019-11-27 16:55:19.046,24.0,26.6,106
2019-11-27 16:55:16.764,24.0,26.6,106
2019-11-27 16:55:14.487,24.0,26.6,108
2019-11-27 16:55:12.209,24.0,26.6,108
2019-11-27 16:55:09.932,24.0,26.6,107
2019-11-27 16:55:07.651,24.0,26.6,106
2019-11-27 16:55:05.374,24.0,26.6,106
2019-11-27 16:55:03.096,24.1,26.7,107
2019-11-27 16:55:00.819,24.1,26.7,107
2019-11-27 16:54:58.538,24.0,26.7,107
2019-11-27 16:54:56.260,24.0,26.7,107
2019-11-27 16:54:53.983,24.1,26.8,107
2019-11-27 16:54:51.701,24.0,26.7,107
2019-11-27 16:54:49.424,24.1,26.8,107
2019-11-27 16:54:47.147,24.0,26.7,107
2019-11-27 16:54:44.869,24.0,26.7,107
2019-11-27 16:54:42.588,24.0,26.8,107
2019-11-27 16:54:40.311,24.1,26.8,106
2019-11-27 16:54:38.033,24.0,26.8,107
2019-11-27 16:54:35.756,24.0,26.9,107
2019-11-27 16:54:33.474,24.0,26.9,106
2019-11-27 16:54:31.197,24.0,26.9,107
2019-11-27 16:54:28.919,24.0,26.9,107
2019-11-27 16:54:26.638,24.0,26.9,107
2019-11-27 16:54:24.360,24.0,27.0,107
2019-11-27 16:54:22.084,24.0,27.0,106
2019-11-27 16:54:19.807,24.0,27.0,107
2019-11-27 16:54:17.525,24.0,26.9,107
2019-11-27 16:54:15.247,24.0,26.9,107
2019-11-27 16:54:12.970,24.0,26.9,107
2019-11-27 16:54:10.688,24.1,27.0,107
2019-11-27 16:54:08.411,24.0,26.9,106
2019-11-27 16:54:06.134,24.0,26.9,106
2019-11-27 16:54:03.857,24.0,27.0,108
2019-11-27 16:54:01.576,24.0,27.0,108
2019-11-27 16:53:59.298,24.0,27.0,109
2019-11-27 16:53:57.020,24.1,27.0,105
2019-11-27 16:53:54.743,24.0,26.9,102
2019-11-27 16:53:52.461,24.0,26.9,101
2019-11-27 16:53:50.185,24.0,26.9,105
2019-11-27 16:53:47.907,24.0,26.9,105
2019-11-27 16:53:45.626,24.1,27.0,104
2019-11-27 16:53:43.348,24.1,27.0,104
2019-11-27 16:53:41.071,24.0,26.9,100
2019-11-27 16:53:38.790,24.0,26.9,94
2019-11-27 16:53:36.512,24.0,27.0,88
2019-11-27 16:53:34.235,24.0,27.0,88
2019-11-27 16:53:31.958,24.0,27.0,90
2019-11-27 16:53:29.676,24.0,27.1,93
2019-11-27 16:53:27.399,24.0,27.1,91
2019-11-27 16:53:25.121,24.0,27.1,88
2019-11-27 16:53:22.844,24.0,27.0,94
2019-11-27 16:53:20.563,24.0,27.0,90
2019-11-27 16:53:18.287,24.0,27.0,100
2019-11-27 16:53:16.009,24.0,27.0,102
2019-11-27 16:53:13.732,24.0,27.0,103
2019-11-27 16:53:11.455,24.0,26.9,104
2019-11-27 16:53:09.173,24.0,26.9,104
2019-11-27 16:53:06.896,24.0,26.9,102
